"Account Name","Parent Account","Account Number","Parent Account Number","Is Group","Account Type","Root Type","Account Currency"
"D.III.15. - Daň z příjmů","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"341-L - Daň z příjmů","D.III.15. - Daň z příjmů","341-L","","0","","Liability","CZK"
"D.III.16. - Ostatní daně, poplatky a jiná obdobná peněžitá plnění","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"342-L - Ostatní daně, poplatky a jiná obdobná peněžitá plnění","D.III.16. - Ostatní daně, poplatky a jiná obdobná peněžitá plnění","342-L","","0","","Liability","CZK"
"D.III.17. - Daň z přidané hodnoty","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"343-L - Daň z přidané hodnoty","D.III.17. - Daň z přidané hodnoty","343-L","","0","","Liability","CZK"
"D.III.18. - Závazky k osobám mimo vybrané vládní instituce","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"345 - Závazky k osobám mimo vybrané vládní instituce","D.III.18. - Závazky k osobám mimo vybrané vládní instituce","345","","0","","Liability","CZK"
"D.III.19. - Závazky k vybraným ústředním vládním institucím","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"347 - Závazky k vybraným ústředním vládním institucím","D.III.19. - Závazky k vybraným ústředním vládním institucím","347","","0","","Liability","CZK"
"D.III.20. - Závazky k vybraným místním vládním institucím","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"349 - Závazky k vybraným místním vládním institucím","D.III.20. - Závazky k vybraným místním vládním institucím","349","","0","","Liability","CZK"
"D.III.21. - Přijaté zálohy daní","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"351 - Přijaté zálohy daní","D.III.21. - Přijaté zálohy daní","351","","0","","Liability","CZK"
"D.III.22. - Přeplatky na daních","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"353 - Přeplatky na daních","D.III.22. - Přeplatky na daních","353","","0","","Liability","CZK"
"D.III.23. - Závazky z vratek nepřímých daní","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"354 - Závazky z vratek nepřímých daní","D.III.23. - Závazky z vratek nepřímých daní","354","","0","","Liability","CZK"
"D.III.24. - Zúčtování z přerozdělování daní","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"355-L - Zúčtování z přerozdělování daní","D.III.24. - Zúčtování z přerozdělování daní","355-L","","0","","Liability","CZK"
"D.III.25. - Závazky z exekuce a ostatního nakládání s cizím majetkem","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"357 - Závazky z exekuce a ostatního nakládání s cizím majetkem","D.III.25. - Závazky z exekuce a ostatního nakládání s cizím majetkem","357","","0","","Liability","CZK"
"D.III.26. - Ostatní závazky ze správy daní","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"359 - Ostatní závazky ze správy daní","D.III.26. - Ostatní závazky ze správy daní","359","","0","","Liability","CZK"
"D.III.27. - Krátkodobé závazky z ručení","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"362 - Krátkodobé závazky z ručení","D.III.27. - Krátkodobé závazky z ručení","362","","0","","Liability","CZK"
"D.III.28. - Pevné termínové operace a opce","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"363-L - Pevné termínové operace a opce","D.III.28. - Pevné termínové operace a opce","363-L","","0","","Liability","CZK"
"D.III.29. - Závazky z neukončených finančních operací","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"364 - Závazky z neukončených finančních operací","D.III.29. - Závazky z neukončených finančních operací","364","","0","","Liability","CZK"
"D.III.30. - Závazky z finančního zajištění","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"366 - Závazky z finančního zajištění","D.III.30. - Závazky z finančního zajištění","366","","0","","Liability","CZK"
"D.III.31. - Závazky z upsaných nesplacených cenných papírů a podílů","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"368 - Závazky z upsaných nesplacených cenných papírů a podílů","D.III.31. - Závazky z upsaných nesplacených cenných papírů a podílů","368","","0","","Liability","CZK"
"D.III.32. - Krátkodobé přijaté zálohy na transfery","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"374 - Krátkodobé přijaté zálohy na transfery","D.III.32. - Krátkodobé přijaté zálohy na transfery","374","","0","","Liability","CZK"
"D.III.33. - Krátkodobé zprostředkování transferů","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"375-L - Krátkodobé zprostředkování transferů","D.III.33. - Krátkodobé zprostředkování transferů","375-L","","0","","Liability","CZK"
"D.III.34. - Závazky z řízení likvidity státní pokladny a státního dluhu","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"248-L - Závazky z řízení likvidity státní pokladny a státního dluhu","D.III.34. - Závazky z řízení likvidity státní pokladny a státního dluhu","248-L","","0","","Liability","CZK"
"D.III.35. - Výdaje příštích období","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"383 - Výdaje příštích období","D.III.35. - Výdaje příštích období","383","","0","","Liability","CZK"
"D.III.36. - Výnosy příštích období","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"384 - Výnosy příštích období","D.III.36. - Výnosy příštích období","384","","0","","Liability","CZK"
"D.III.37. - Dohadné účty pasivní","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"389 - Dohadné účty pasivní","D.III.37. - Dohadné účty pasivní","389","","0","","Liability","CZK"
"D.III.38. - Ostatní krátkodobé závazky","D.III. - Krátkodobé závazky","","","1","","Liability","CZK"
"378 - Ostatní krátkodobé závazky","D.III.38. - Ostatní krátkodobé závazky","378","","0","","Liability","CZK"
